# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2024248	2025627	-	WP_013826437.1	WP_013826437.1		acetyl-CoA decarbonylase/synthase complex subunit gamma		10669445	MSWAN_RS09535	1380	459	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2025646	2026815	-						10669446	MSWAN_RS09540	1170		old_locus_tag=MSWAN_1930
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2025646	2026815	-	WP_013826438.1	WP_013826438.1		acetyl-CoA decarbonylase/synthase complex subunit delta		10669446	MSWAN_RS09540	1170	389	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2026828	2027586	-						10669447	MSWAN_RS09545	759		old_locus_tag=MSWAN_1931
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2026828	2027586	-	WP_013826439.1	WP_013826439.1		AAA family ATPase		10669447	MSWAN_RS09545	759	252	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2027731	2029128	-					cdhC	10669448	MSWAN_RS09550	1398		old_locus_tag=MSWAN_1932
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2027731	2029128	-	WP_013826440.1	WP_013826440.1		CO dehydrogenase/CO-methylating acetyl-CoA synthase complex subunit beta	cdhC	10669448	MSWAN_RS09550	1398	465	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2029288	2029803	-					cdhB	10669449	MSWAN_RS09555	516		old_locus_tag=MSWAN_1933
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2029288	2029803	-	WP_013826441.1	WP_013826441.1		CO dehydrogenase/acetyl-CoA synthase complex subunit epsilon	cdhB	10669449	MSWAN_RS09555	516	171	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2029824	2032175	-					cdhA	10669450	MSWAN_RS09560	2352		old_locus_tag=MSWAN_1934
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2029824	2032175	-	WP_013826442.1	WP_013826442.1		CO dehydrogenase/acetyl-CoA synthase complex subunit alpha	cdhA	10669450	MSWAN_RS09560	2352	783	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2032572	2033681	-						10669451	MSWAN_RS09565	1110		old_locus_tag=MSWAN_1935
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2032572	2033681	-	WP_013826443.1	WP_013826443.1		type II secretion system F family protein		10669451	MSWAN_RS09565	1110	369	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2033802	2035418	-						10669452	MSWAN_RS09570	1617		old_locus_tag=MSWAN_1936
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2033802	2035418	-	WP_013826444.1	WP_013826444.1		CpaF family protein		10669452	MSWAN_RS09570	1617	538	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2035460	2036440	+						10669453	MSWAN_RS09575	981		old_locus_tag=MSWAN_1937
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2035460	2036440	+	WP_013826445.1	WP_013826445.1		50S ribosomal protein L11 methyltransferase		10669453	MSWAN_RS09575	981	326	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2036654	2037901	-						10669454	MSWAN_RS09580	1248		old_locus_tag=MSWAN_1938
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2036654	2037901	-	WP_013826446.1	WP_013826446.1		tripartite tricarboxylate transporter permease		10669454	MSWAN_RS09580	1248	415	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2038276	2038545	-						10669455	MSWAN_RS09585	270		old_locus_tag=MSWAN_1939
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2038276	2038545	-	WP_013826447.1	WP_013826447.1		elongation factor 1-beta		10669455	MSWAN_RS09585	270	89	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2038711	2038872	-						10669456	MSWAN_RS09590	162		old_locus_tag=MSWAN_1940
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2038711	2038872	-	WP_013826448.1	WP_013826448.1		zinc finger domain-containing protein		10669456	MSWAN_RS09590	162	53	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2038873	2039517	-						10669457	MSWAN_RS09595	645		old_locus_tag=MSWAN_1941
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2038873	2039517	-	WP_013826449.1	WP_013826449.1		delta 1-pyrroline-5-carboxylate synthetase		10669457	MSWAN_RS09595	645	214	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2039571	2039912	-					pth2	10669458	MSWAN_RS09600	342		old_locus_tag=MSWAN_1942
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2039571	2039912	-	WP_013826450.1	WP_013826450.1		peptidyl-tRNA hydrolase Pth2	pth2	10669458	MSWAN_RS09600	342	113	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2040012	2041202	-						10669459	MSWAN_RS09605	1191		old_locus_tag=MSWAN_1943
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2040012	2041202	-	WP_013826451.1	WP_013826451.1		YcaO-related McrA-glycine thioamidation protein		10669459	MSWAN_RS09605	1191	396	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2041508	2042056	-						10669460	MSWAN_RS09610	549		old_locus_tag=MSWAN_1944
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2041508	2042056	-	WP_227716955.1	WP_227716955.1		site-2 protease family protein		10669460	MSWAN_RS09610	549	182	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2042321	2042776	+						10669461	MSWAN_RS09615	456		old_locus_tag=MSWAN_1945
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2042321	2042776	+	WP_013826453.1	WP_013826453.1		HIT family protein		10669461	MSWAN_RS09615	456	151	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2042902	2043912	+						10669462	MSWAN_RS09620	1011		old_locus_tag=MSWAN_1946
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2042902	2043912	+	WP_227716956.1	WP_227716956.1		aminopeptidase P family protein		10669462	MSWAN_RS09620	1011	336	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2044031	2044966	+						10669463	MSWAN_RS09625	936		old_locus_tag=MSWAN_1947
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2044031	2044966	+	WP_013826455.1	WP_013826455.1		type II secretion system F family protein		10669463	MSWAN_RS09625	936	311	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2044980	2045171	+						10669464	MSWAN_RS09630	192		old_locus_tag=MSWAN_1948
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2044980	2045171	+	WP_013826456.1	WP_013826456.1		class III signal peptide-containing protein		10669464	MSWAN_RS09630	192	63	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2045411	2046817	+						10669465	MSWAN_RS09635	1407		old_locus_tag=MSWAN_1949
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2045411	2046817	+	WP_013826457.1	WP_013826457.1		aldehyde dehydrogenase family protein		10669465	MSWAN_RS09635	1407	468	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2047006	2048505	-						10669466	MSWAN_RS09640	1500		old_locus_tag=MSWAN_1950
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2047006	2048505	-	WP_013826458.1	WP_013826458.1		MBL fold metallo-hydrolase		10669466	MSWAN_RS09640	1500	499	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2048538	2049260	-						10669467	MSWAN_RS09645	723		old_locus_tag=MSWAN_1951
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2048538	2049260	-	WP_013826459.1	WP_013826459.1		tRNA-binding protein		10669467	MSWAN_RS09645	723	240	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2049748	2049930	+						10669468	MSWAN_RS09650	183		old_locus_tag=MSWAN_1952
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2049748	2049930	+	WP_048188441.1	WP_048188441.1		hypothetical protein		10669468	MSWAN_RS09650	183	60	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2050199	2050525	+						10669469	MSWAN_RS09655	327		old_locus_tag=MSWAN_1953
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2050199	2050525	+	WP_013826461.1	WP_013826461.1		PRC-barrel domain-containing protein		10669469	MSWAN_RS09655	327	108	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2050536	2051300	+						10669470	MSWAN_RS09660	765		old_locus_tag=MSWAN_1954
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2050536	2051300	+	WP_013826462.1	WP_013826462.1		aspartate dehydrogenase		10669470	MSWAN_RS09660	765	254	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2051591	2052340	+						10669471	MSWAN_RS09665	750		old_locus_tag=MSWAN_1955
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2051591	2052340	+	WP_013826463.1	WP_013826463.1		guanylyltransferase		10669471	MSWAN_RS09665	750	249	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2052542	2052973	+						10669472	MSWAN_RS09670	432		old_locus_tag=MSWAN_1956
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2052542	2052973	+	WP_013826464.1	WP_013826464.1		Mov34/MPN/PAD-1 family protein		10669472	MSWAN_RS09670	432	143	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2053200	2054771	-					serA	10669473	MSWAN_RS09675	1572		old_locus_tag=MSWAN_1957
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2053200	2054771	-	WP_048188443.1	WP_048188443.1		phosphoglycerate dehydrogenase	serA	10669473	MSWAN_RS09675	1572	523	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2054991	2055335	+						10669474	MSWAN_RS09680	345		old_locus_tag=MSWAN_1958
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2054991	2055335	+	WP_013826466.1	WP_013826466.1		heavy metal-binding domain-containing protein		10669474	MSWAN_RS09680	345	114	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2055467	2056222	+						10669475	MSWAN_RS09685	756		old_locus_tag=MSWAN_1959
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2055467	2056222	+	WP_013826467.1	WP_013826467.1		hypothetical protein		10669475	MSWAN_RS09685	756	251	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2056593	2057576	-						10669476	MSWAN_RS09690	984		old_locus_tag=MSWAN_1960
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2056593	2057576	-	WP_013826468.1	WP_013826468.1		transcriptional regulator		10669476	MSWAN_RS09690	984	327	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2057602	2058882	+						10669477	MSWAN_RS09695	1281		old_locus_tag=MSWAN_1961
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2057602	2058882	+	WP_013826469.1	WP_013826469.1		tRNA(Ile)(2)-agmatinylcytidine synthase		10669477	MSWAN_RS09695	1281	426	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2059183	2060754	+						10669478	MSWAN_RS09700	1572		old_locus_tag=MSWAN_1962
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2059183	2060754	+	WP_227716957.1	WP_227716957.1		MmgE/PrpD family protein		10669478	MSWAN_RS09700	1572	523	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2060976	2061878	+						10669479	MSWAN_RS09705	903		old_locus_tag=MSWAN_1963
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2060976	2061878	+	WP_013826471.1	WP_013826471.1		hypothetical protein		10669479	MSWAN_RS09705	903	300	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2062070	2062936	+						10669480	MSWAN_RS09710	867		old_locus_tag=MSWAN_1964
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2062070	2062936	+	WP_013826472.1	WP_013826472.1		fumarate hydratase		10669480	MSWAN_RS09710	867	288	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2062948	2063811	+						10669481	MSWAN_RS09715	864		old_locus_tag=MSWAN_1965
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2062948	2063811	+	WP_013826473.1	WP_013826473.1		citryl-CoA lyase		10669481	MSWAN_RS09715	864	287	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2063912	2064226	+					ahaH	10669482	MSWAN_RS09720	315		old_locus_tag=MSWAN_1966
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2063912	2064226	+	WP_013826474.1	WP_013826474.1		ATP synthase archaeal subunit H	ahaH	10669482	MSWAN_RS09720	315	104	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2064237	2066243	+						10669483	MSWAN_RS09725	2007		old_locus_tag=MSWAN_1967
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2064237	2066243	+	WP_013826475.1	WP_013826475.1		V-type ATP synthase subunit I		10669483	MSWAN_RS09725	2007	668	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2066249	2066737	+						10669484	MSWAN_RS09730	489		old_locus_tag=MSWAN_1968
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2066249	2066737	+	WP_013826476.1	WP_013826476.1		ATP synthase subunit K		10669484	MSWAN_RS09730	489	162	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2066772	2067395	+						10669485	MSWAN_RS09735	624		old_locus_tag=MSWAN_1969
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2066772	2067395	+	WP_013826477.1	WP_013826477.1		V-type proton ATPase subunit E		10669485	MSWAN_RS09735	624	207	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2067410	2068567	+						10669486	MSWAN_RS09740	1158		old_locus_tag=MSWAN_1970
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2067410	2068567	+	WP_013826478.1	WP_013826478.1		V-type ATP synthase subunit C		10669486	MSWAN_RS09740	1158	385	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2068564	2068884	+						10669487	MSWAN_RS09745	321		old_locus_tag=MSWAN_1971
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2068564	2068884	+	WP_013826479.1	WP_013826479.1		V-type ATP synthase subunit F		10669487	MSWAN_RS09745	321	106	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2068881	2070632	+						10669488	MSWAN_RS09750	1752		old_locus_tag=MSWAN_1972
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2068881	2070632	+	WP_013826480.1	WP_013826480.1		ATP synthase subunit A		10669488	MSWAN_RS09750	1752	583	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2070635	2072026	+						10669489	MSWAN_RS09755	1392		old_locus_tag=MSWAN_1973
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2070635	2072026	+	WP_013826481.1	WP_013826481.1		ATP synthase subunit B		10669489	MSWAN_RS09755	1392	463	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2072083	2072727	+						10669490	MSWAN_RS09760	645		old_locus_tag=MSWAN_1974
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2072083	2072727	+	WP_013826482.1	WP_013826482.1		V-type ATP synthase subunit D		10669490	MSWAN_RS09760	645	214	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2072727	2073110	+						10669491	MSWAN_RS09765	384		old_locus_tag=MSWAN_1975
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2072727	2073110	+	WP_013826483.1	WP_013826483.1		DUF22 domain-containing protein		10669491	MSWAN_RS09765	384	127	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2073410	2073820	-						10669492	MSWAN_RS09770	411		old_locus_tag=MSWAN_1976
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2073410	2073820	-	WP_013826484.1	WP_013826484.1		hypothetical protein		10669492	MSWAN_RS09770	411	136	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2074079	2074414	-						10669493	MSWAN_RS09775	336		old_locus_tag=MSWAN_1977
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2074079	2074414	-	WP_013826485.1	WP_013826485.1		hypothetical protein		10669493	MSWAN_RS09775	336	111	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2074543	2074950	+						10669494	MSWAN_RS09780	408		old_locus_tag=MSWAN_1978
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2074543	2074950	+	WP_013826486.1	WP_013826486.1		DUF61 family protein		10669494	MSWAN_RS09780	408	135	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2074955	2075104	+						55592983	MSWAN_RS12970	150		old_locus_tag=MSWAN_1979
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2074955	2075104	+	WP_013826487.1	WP_013826487.1		hypothetical protein		55592983	MSWAN_RS12970	150	49	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2075309	2076436	-						10669496	MSWAN_RS09785	1128		old_locus_tag=MSWAN_1980
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2075309	2076436	-	WP_013826488.1	WP_013826488.1		ATP-grasp domain-containing protein		10669496	MSWAN_RS09785	1128	375	
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2076519	2076590	-						10669497	MSWAN_RS09790	72		old_locus_tag=MSWAN_R0043
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2076519	2076590	-				tRNA-Gln		10669497	MSWAN_RS09790	72		anticodon=TTG
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2076669	2077337	-						10669498	MSWAN_RS09795	669		old_locus_tag=MSWAN_1981
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2076669	2077337	-	WP_013826489.1	WP_013826489.1		PD-(D/E)XK nuclease family protein		10669498	MSWAN_RS09795	669	222	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2077591	2078175	-						10669499	MSWAN_RS09800	585		old_locus_tag=MSWAN_1982
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2077591	2078175	-	WP_013826490.1	WP_013826490.1		hypothetical protein		10669499	MSWAN_RS09800	585	194	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2078510	2079307	-					cbiQ	10669500	MSWAN_RS09805	798		old_locus_tag=MSWAN_1983
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2078510	2079307	-	WP_013826491.1	WP_013826491.1		cobalt ECF transporter T component CbiQ	cbiQ	10669500	MSWAN_RS09805	798	265	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2079357	2079662	-						10669501	MSWAN_RS09810	306		old_locus_tag=MSWAN_1984
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2079357	2079662	-	WP_013826492.1	WP_013826492.1		PDGLE domain-containing protein		10669501	MSWAN_RS09810	306	101	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2079659	2080360	-					cbiM	10669502	MSWAN_RS09815	702		old_locus_tag=MSWAN_1985
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2079659	2080360	-	WP_013826493.1	WP_013826493.1		cobalt transporter CbiM	cbiM	10669502	MSWAN_RS09815	702	233	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2080819	2081208	-						10669503	MSWAN_RS09820	390		old_locus_tag=MSWAN_1986
